,CD3,CD4,CD8a,CD11b,CD14,CD15,CD16,CD19,CD20,CD25,CD27,CD28,CD34,CD45RA,CD45RO,CD56,CD62L,CD69,CD80,CD86,CD127,CD137,CD197,CD274,CD278,CD335,PD-1,HLA-DR,TIGIT
NR3C1,-0.16912101547158037,-0.2650598003646397,-0.1920451038723309,-0.16151498542955692,-0.023251272423910844,-0.05191697685657894,-0.0953532794656856,-0.043198053762600476,0.008924871531337307,-0.042069473473192655,0.050760066088740834,0.14702508868258918,0.007375592403645879,-0.12508794667469278,-0.06887410487863857,0.05224647953006367,-0.07595603600344071,-0.0700928914560052,-0.04959888639940364,-0.025195193795602727,0.054845617236571415,-0.07451072595481939,-0.06600530072974087,-0.030889287840698033,-0.23018097175018182,-0.07192059840464288,0.12750282273353558,-0.05063179164397982,-0.0459318567654187
MAFG,-0.14024868898139917,0.03736768999653937,-0.06450043919182233,0.033118564757144725,-0.013389416947066352,-0.04404402245898335,0.016094551439291966,-0.01816532630945924,-0.09490136178676273,-0.03172106720798301,-0.21685383450488294,-0.20091064424758592,-0.008436891883951267,-0.11654761884682845,0.0013816380877937663,0.20277711769088236,-0.0320777623421193,-0.12737998982542756,-0.0023889259025555664,-0.009643179927319494,-0.1581978088596269,-0.01393144069733607,-0.02457448442894318,-0.041713409223787974,-0.02761009705030741,-0.01652800067404043,-0.1034498061994937,-0.022768753413746578,-0.0394846065467395
PBX2,0.23960329732955613,0.05685195044193483,0.17135739953055326,0.059042119450614196,0.022308690219119538,0.05778167656568271,0.050486581984106806,0.03484194841338688,0.04464124873380196,0.03520883352771067,0.09834635485631522,0.03111640091551093,0.00986398325838477,0.12409178106094312,0.09401709479282566,0.013546285892410598,0.04375424539632127,0.08909304764543775,0.03552467891918677,0.020504728486076314,0.0287013563882756,0.06388316091487864,0.052280188783595624,0.0441678560549316,0.1347995273132514,0.05603163967120734,0.08574858516583161,0.04271601246117727,0.1715873196438692
MEIS2,0.15797287821076028,0.05858295830309844,0.1312573872650761,0.029133730896921516,0.013476560005424715,0.03683595939975656,0.016580944154285147,0.025367039132198378,0.03398312410325285,0.016369446435804475,-0.038494717364489915,0.025614811561956583,0.017130177428076144,0.10552646191652709,0.03902225820042793,-0.010597621399821797,-0.002503136889333844,0.08871139642130195,0.018750748512144623,0.00936571587293599,0.030676857716225338,0.012555218903597435,0.02586495788407756,0.04385446661718732,0.1039760937588922,0.028742164809468507,0.1559567857642258,0.0185378739215273,0.03102266598822813
THAP11,0.18391703571274892,0.01957549070167829,0.05558709674731745,0.05201051036938221,0.013989689319663977,0.03745538342589934,0.03145808407895232,0.019841237335342692,0.012774314976437667,0.020192419524444713,0.013177731655343047,-0.017795415596892614,0.008768559849880689,0.07208052655784251,0.06613809997766835,0.04860112776608619,0.014896009115605615,0.06284614117354798,0.02332056078499553,0.012677635916747454,-0.011790312647148776,0.03939892923924873,0.03185037663035966,0.026701433425033345,0.08462342841034544,0.03402468195511109,0.056313381254131115,0.027210792381224515,0.07386911901899863
SOX6,-0.2549019521625133,-0.07471829137547568,-0.2542509785654992,-0.10394047529425196,-0.025399552273121496,-0.05919429934748178,-0.07363966340408672,-0.04147553374530411,-0.04883566922888161,-0.040647284471959824,-0.19331105525325606,-0.011362025221570581,-0.011369201268095413,-0.10788961246474549,-0.11050215621190335,-0.2200613098697235,-0.06154418174605763,-0.05087860892698955,-0.054869283550500234,-0.019597135038534382,-0.0903138399966145,-0.06135835741083413,-0.07172995934817643,-0.054111222315869636,-0.14397533059118336,-0.07173176429805181,-0.18726966056973876,-0.02147785388292339,-0.1415476093822093
EGR1,0.1863074979037278,0.08200568214749088,0.12172503749891933,0.03350755690985966,0.02015672011644245,0.053430181340287056,0.042318993555696585,0.03722842809985788,0.08000264013433772,0.03938978285674777,0.15666089159892976,0.1351036341493253,0.014819286143581316,0.1583644225526099,0.02488744305941628,0.01841051613346928,0.05661161777327757,0.07138299999522942,0.03744649937590106,0.01183898652172715,0.17514070909582402,0.021402870430175837,0.04894340261351941,0.05679464170010813,0.08570730450271728,0.05799885300385715,0.1075429723372424,0.01389758819744574,0.07675264672588371
SRF,0.10019317337660788,0.015955309422787268,-0.014172842498880974,0.037660126590936385,0.005583970910781789,0.015551435886008966,0.012913770198486923,0.0051828361456195005,-0.02232598089129512,0.006494205766983508,-0.09444822015472326,-0.06695653195779183,-0.0029912088826372827,-0.0036290429485242278,0.062134408676189995,-0.0324884981417075,-0.00720699146320783,0.037988220318974183,0.005789640924958203,0.008812016003325759,-0.08755628014915268,0.03002236721541804,0.009349799634385656,-0.0003197959272778694,0.06403405289144291,0.0071887659863776356,-0.05852210959963313,0.028067354301793107,0.010553557042941442
USF2,-0.1551475543707347,-0.16015597218548416,-0.15001819764506857,-0.06925369535098763,-0.020054627611177062,-0.045057415701457174,-0.06583993554942219,-0.0383563123486876,-0.05537869106340926,-0.03907341997476417,-0.18243786905138687,-0.09144957417168172,0.002039264488634551,-0.053413739795842886,-0.1031704199581039,-0.13313398447695446,-0.07344110660071444,-0.0031313389260999272,-0.050503161794083186,-0.014217696116902614,-0.1630274184620102,-0.041307548551605566,-0.05960129403466524,-0.04261677530505823,-0.1263266605961114,-0.059957326311247484,-0.08791113070232205,-0.010666214117601398,-0.07813763931928976
JUND,0.11034419213613718,-0.04950790881319913,0.11915763448789701,-0.03347243521861706,0.012087560616286422,0.038924178921932534,-0.03193309296828571,0.012868964703656414,0.10040803666571463,0.03202049789571059,0.31057942907123726,0.21483571932343823,-0.003511973344640148,0.042438497710809035,0.02987064008746987,-0.2373292306028159,0.034380242208398866,0.13237432788710699,-0.004970840538781747,0.011013282463719146,0.17012415055824162,0.020550379469694017,0.026435206829204486,0.034531096693537246,0.036983730109154705,-0.0009221761399200664,0.14973690510563883,0.022243404069258767,-0.0026212524064068935
TP53,0.08977206119572491,-0.10975900719946938,0.07021719635846693,-0.0030528507562698304,0.005108509650957789,0.01658562501041194,-0.023402951189896513,0.00032718501801720114,0.040572538549102456,0.01260021538580456,0.16444986325157743,0.07389225852425726,0.0018266705206650491,-0.006276043184283234,0.02419059566106251,-0.01166651348133975,-0.0008780152046270587,0.06452977410633433,-0.003850803711467547,0.003553595939768458,0.06910696547366048,0.0040221043444018945,0.012298440636881715,0.01521688341788743,-0.00764363619059333,-0.007035512391421227,0.12664339464150767,0.0025325722761146106,-0.04498185012934624
ATF1,-0.023003635647423876,0.020218081691386017,-0.00729717335554608,0.028285648320648123,3.283281108305381e-05,9.496775531810839e-05,-0.0004274384861382559,-0.0003642532768603721,0.0022805107131167604,0.008380889664801177,0.021065683957936236,-0.019925117389940652,-0.005151080425869091,0.018855866984536146,-0.049698792374184585,-0.0740024877586346,0.015897487833896457,0.02171696925090488,-0.0017637015052035284,-0.00030154454660142493,0.02476911329435565,-0.01043053917090517,0.00422983098098072,-0.0009334193702748638,-0.001516033985371589,-0.000430252395290748,-0.07553183414663099,-0.0034601222498100597,-0.11416536325755475
ETS2,-0.08095972161842338,-0.004294927197896985,-0.03176114004712082,-0.03312142999654031,-0.00680486900369087,-0.015983581885912968,-0.02812897782914801,-0.011054347502092245,-0.008087361881923156,-0.009292865147477684,-0.05556515112335455,0.010970375825862815,-0.009160365563556008,-0.04959790912308385,-0.016546296015171817,-0.1425569572392111,-0.017711492295268118,0.0017378458970140887,-0.02009599490956484,-0.0035255232073869674,-0.025692427430692326,-0.01467386160548178,-0.020507388396701395,-0.016179491277556267,-0.018152513645719834,-0.027266500821531394,-0.06573072594419573,0.0009232109849460916,-0.06160897808421951
ELK1,0.07357414651198176,0.0411185244933066,0.11250315659324044,0.0018020439429412246,0.008790844780541372,0.022788217635106526,0.006337614295648179,0.01805719187630247,0.05121281081771822,0.017378944902841007,0.07595267045379908,0.10111041614934874,0.006014175859002106,0.0521909951700481,0.020804054519596625,-0.01701608060549136,0.0163089984343711,0.04087755740113544,0.013368403033846642,0.004026586143824311,0.11604513581672646,-0.0030923817914792796,0.020049694624888856,0.03183314848226653,0.04848305176256622,0.0176592195608906,0.10584004120449893,0.0011095463120752178,-0.008108534279454757
HNF4A,-0.08433250908961913,0.03194955735337339,0.01836911651689211,0.024435365468710994,-0.0032491722617100957,-0.01032961798188147,-0.012746885152336823,-0.006785239251863129,-0.001432940433093625,0.0032233741369739554,0.09001996577134161,-0.024521355866278387,-0.014831053134443472,-0.04486675615366367,-0.03699007217065991,-0.09343617110681846,0.017644059517341583,0.011805456719503168,-0.009054415938021603,-0.0008917610578928109,0.021974102164793036,-0.006650417353780074,0.0019971921395973056,-0.01054706992540716,0.0011052099393281131,-0.016636375320737327,-0.028036234332860156,-0.008153872873216936,-0.13554473384830468
NFYA,-0.16810386418473985,-0.06900472688197766,-0.05029781235635241,-0.058694300678843486,-0.01416041600539066,-0.037756005553544914,-0.026987675383136074,-0.021298607475787785,-0.015539816516766771,-0.025024489811729996,0.006014642947216968,0.0048395534095916565,-0.00012720992650003292,-0.049311540368311604,-0.07268000256745641,0.04241413984302459,-0.01943371861478423,-0.07531134325587331,-0.021112919790117545,-0.01381064294401802,-0.00571262945794627,-0.035652653880216705,-0.03245633802535277,-0.025241716874706437,-0.11049813207287412,-0.02792801632176804,-0.006130584570284937,-0.0310110568773021,0.002576049259478929
RELB,0.10400510911055809,0.15006466505166385,0.059706169578843615,0.10144142419456678,0.012951363331304222,0.0265932175827616,0.06511384808273268,0.02505305474549228,-0.006235294718267407,0.029609331458633682,-0.04770138004227185,-0.059555944973865974,-0.009180459131565434,0.04212036554685931,0.050146727810342975,0.041834836720758516,0.05106923318786406,-0.004608292061251608,0.03647218347457793,0.011431311899336136,0.020257495149896717,0.028753379079364462,0.0385518527025546,0.012824776566568401,0.10802080443661427,0.046236225540784985,-0.1703093021237728,0.01839406225519068,-0.03873203215175681
PROX1,0.03178167107760202,-0.021809056494857208,0.026962704682783993,-0.00435232618886262,0.0002021013974896972,0.0003681672633333393,-0.0035022331771624652,0.003340721228197368,0.005969312050704523,-0.0016492298702186182,-0.09083595042334647,0.017418625551769765,0.009578131129265704,0.016738966049150743,-0.004855335920357028,0.060076684899600316,-0.023197301092442224,-0.002115752853375367,0.0026686799054170558,-0.0040934011948265655,0.02950614637990743,-0.02743291966718661,-0.004768509815761937,0.011321169754790314,-0.0071279408532809,0.0014422067270461725,0.030872143553659952,-0.01111542834965229,-0.05937645768747888
FOXO3,0.13381222300795728,0.016133480598873148,0.08860374089726886,0.06906631274458885,0.009844578092487127,0.025679665266561,0.03152462391451757,0.015501431632201544,-0.014478770468710515,0.011065269041026903,-0.1221851288952405,-0.11618103809508375,0.01470806588249664,0.11695127367386232,-0.0053026096327502695,0.015833144056065278,-0.00209139493218763,0.06812787154948269,0.015282149322459217,0.00901189750944412,-0.08787897264271066,0.020455032915441793,0.019729114367509744,0.020461523661565704,0.07387035490847225,0.030987990207680057,-0.013948566098853764,0.0232426224640681,0.025005239899581037
FOXO1,-0.20708726313008124,-0.10464715941541707,-0.20669971454332253,-0.022215729808460472,-0.02332381385028119,-0.057665920453016994,-0.06365500206169863,-0.039758422161075,-0.06070464812436724,-0.03319071348052799,-0.20017698487313224,-0.10280111789103613,-0.005597201108455637,-0.09838073826374621,-0.14799688016126158,-0.05270505280507209,-0.06610905491845033,-0.040218831784331104,-0.04294283644100037,-0.022894093157450574,-0.058805921780424375,-0.08916731954019051,-0.05728336067859342,-0.04325644670260892,-0.14644273839996363,-0.06460182965017303,-0.14294242534144663,-0.046465888981220824,-0.3539543178545708
IRF1,0.005543105789977764,-0.00246375808801966,-0.011031613924441203,0.0010333596114529186,-0.0017911493784647898,-0.004814861753295509,-0.004360954584832076,-0.0038619305436731546,-0.02401238831687086,-0.007642677410077018,-0.0980861779428,-0.04605382835968319,-0.0024019876920522735,-0.036752532174699114,0.03191733035244597,-0.008460156243593907,-0.02199424869076275,-0.0020821557571745054,-0.004850740803599516,0.0008067579801475049,-0.07139580511485134,0.0050359213921253,-0.00798704201003386,-0.008839673922004652,0.017094471706195324,-0.009439390843809797,-0.02093795218033679,0.0082556798753476,-0.0003368152106636516
CEBPB,0.045425751069945036,0.07997912471031622,0.00859681880618538,0.017644326586299844,0.00718003008364914,0.018057464285906644,0.029873231697151028,0.012523073698785492,0.006436203117563983,0.012130955005296798,0.04783409826574176,0.004369465197699938,-0.003566552755865782,0.038258548043347405,0.037816654751834336,-0.036626962992043356,0.03518773408991699,0.00951753533042349,0.014550747668633486,0.009251066652938731,-0.010149487478960738,0.04019820740374816,0.01915777129641841,0.00598794655990412,0.05732197956348115,0.024455209220415487,-0.037679096070281304,0.022999541803904122,0.12712453231247167
SPI1,0.24333022668096696,0.204207650756257,0.1567230450880792,0.12969520018916586,0.025443709369019078,0.06288955692660578,0.08740957511703491,0.0440051984725434,-0.0011558257155140973,0.03369592758900785,-0.02196422592241546,-0.12537982397615527,0.010541329117079142,0.16426207735742418,0.09328250358109505,0.031392258622119106,0.054409608486412804,0.0976950778020686,0.05015652733416482,0.026454867974427077,-0.08243325374622949,0.08987851329547922,0.06544122786208119,0.04499724904799771,0.22192307152787477,0.07602669383228002,0.06287150299048053,0.05603010814315538,0.1923897632549299
REL,0.10674347741419629,0.07111655302995575,0.10108498508438105,0.013000956457805081,0.012419668741636702,0.030903041824902666,0.030422842453458304,0.024372375376625423,0.04693792237081867,0.026524640739590214,0.04219757877035539,0.09998264461744995,0.0005262004104548572,0.06684127031779691,0.04793368852725548,-0.041288478009685096,0.03646025081508639,0.024472031987390494,0.02259865846983695,0.00893115675421957,0.09947404713120407,0.016798258632622586,0.02705269338328947,0.027237578176742286,0.06871806029174458,0.034309021951028564,-0.03683856077440298,0.017701307157019314,0.055144009633572376
ZNF263,-0.31109345057120524,-0.2677329486251993,-0.2726951057571862,-0.15071844453802427,-0.036812383336744775,-0.08480051489254348,-0.12560378774405243,-0.06967021664427359,-0.07697000841714315,-0.07129025571602073,-0.16744502123370011,-0.07453657898234395,-0.0033592953448031908,-0.17232262901991352,-0.13470571848855906,-0.16201987953992603,-0.11928813397774769,-0.04256152099594826,-0.08692498793670449,-0.027069005861028558,-0.20473630660965522,-0.06988297701659854,-0.10181820700074862,-0.07510026618179157,-0.23366153403683143,-0.11503101519717904,-0.020889635492653026,-0.033157759870857076,-0.11026959393357331
GLI2,0.08813996693412343,0.08389619883399507,0.09048171028205565,0.00922441165623241,0.013123300338782997,0.03213674235375563,0.03242342385250549,0.025503368245174674,0.06556156819344298,0.031849389099371454,0.1666304359317045,0.1495234629275323,-0.002916177542602984,0.05778838746759431,0.04491720303293858,-0.016639260071877705,0.059059152259705504,0.011602868383478742,0.026977015679354135,0.008462830549552571,0.16779253406276134,0.01888718647905359,0.03479563165998894,0.029917793394069102,0.055646095408039845,0.03756390642701182,0.0005854295290476991,0.009211791286689046,0.060343724448223356
YY1,0.2621475257800781,0.10274754694963231,0.08541412453197512,0.10883393625260238,0.019416572676874674,0.05034133081285219,0.06062064645944058,0.029923695900341066,-0.03280759373841958,0.02119680982715101,-0.21777498297130707,-0.1636134074329671,0.01007243321827595,0.11053023374128908,0.10798863959696664,-0.004034009370544502,0.0013228292900705624,0.09878633789478142,0.031974377441078256,0.022302212036357523,-0.1706173703649468,0.06985034680261329,0.0387195714616739,0.026800571705901555,0.18595719743453043,0.05010034128582315,-0.04545246126284309,0.06129234922753343,0.10985142825019893
FOXM1,0.20596881081844381,0.06852945341726992,0.05370719370808531,0.04444862916124227,0.01810406572278536,0.048668820513280586,0.03070294787628894,0.02791981923463065,0.04654351514906178,0.03541283009368617,0.08329442908162477,0.084260175504013,-0.00019531684425827723,0.056098147043864004,0.09668481039744604,-0.03130912742795974,0.03673167732527116,0.07455016148638208,0.028730983370266555,0.01542500631274789,0.08824366438640083,0.03931283034863389,0.04198897972942884,0.03574882051993478,0.10969459055160952,0.03716882996131284,0.029907636987439923,0.031010540702260385,0.02587728635013628
TBP,0.08025427402770303,0.12227056888806745,0.12939783090977594,0.04166283745916012,0.012385480758532746,0.027654161369683596,0.0568838483142164,0.029257288636704508,0.02664530987442329,0.0179193200269161,0.017593928878745443,0.009766898797246338,0.014301115395768909,0.13359058861249465,0.0033922397800593253,0.09972333501050717,0.041924365838955584,0.0006107860878536418,0.0347551383705186,0.0070251684236670615,0.05886477917777675,0.01864756192351419,0.03296539122574532,0.034729284271264454,0.07618890437459108,0.05431165799071159,0.05046768798021214,0.005632938466889071,0.13275273240341137
PPARA,-0.12286002339060541,-0.061377565373885896,-0.06503631914174646,-0.03828517210451299,-0.01113792086579939,-0.027603731331850644,-0.03347977744365222,-0.020622516022597733,-0.016827268871505444,-0.01798773675278665,0.02002757476095613,-0.011624424698904647,-0.006078289044352204,-0.06333825850658385,-0.04729750940171035,-0.04235369615666427,-0.018427992908543345,-0.026147641072069877,-0.023671178420833792,-0.008249983017530858,-0.029219597480271954,-0.01955783827827525,-0.025351435436134915,-0.02435110734117139,-0.07320063170426644,-0.03299956698250077,-0.010150262990313368,-0.015389303077436708,-0.043856080383445246
NR5A2,-0.3348476598477365,-0.2037358428846918,-0.17149089258876188,-0.15044661894635541,-0.03177343703110733,-0.07524245310384488,-0.11955173162936401,-0.05880689567996117,-0.022673692658368754,-0.05257160306405755,0.06718962818368951,0.04827609324829983,-0.014058658387001207,-0.18643141035610153,-0.12014688500162192,-0.18651505845937952,-0.06990138922197411,-0.04614044906101103,-0.07607122155400055,-0.02441965687669948,-0.044474187707544556,-0.06581616043947819,-0.07913892536025834,-0.06041307464915469,-0.21151873869529275,-0.10593586120218228,0.04870828343476447,-0.04244670584919038,-0.1273966782770149
RFX1,0.05618331538820062,0.017215123320723134,0.04228442014153603,0.0328404249631153,0.006210219227098119,0.015238546805446583,0.01904410875275435,0.009100257333087005,0.010996956260771735,0.012747210145362545,0.062307757981062556,-0.007905880004637218,0.0013743313466347067,0.041241808737674364,0.0055936278899670665,0.020669371076161458,0.02332213493189425,0.021280836040406335,0.012120645053623112,0.005264774799240563,0.01945138878575321,0.016523477013184986,0.01865488754868664,0.0109298888595232,0.02868040242299738,0.018783278072810987,0.0053873216584213,0.007100996947806768,0.019868383026465236
SP2,-0.15284814733757374,-0.05276457128729402,-0.15878596505212636,-0.043131255836972714,-0.016926704452238914,-0.04280932765422695,-0.03156033291130966,-0.026311508865044415,-0.05330471472059908,-0.029861058034287402,-0.20181841050781743,-0.06509210924605915,-0.003712810533702321,-0.07200964125981335,-0.06787327734051009,-0.02309332312971668,-0.047709870591949685,-0.0670540456077969,-0.02746222614049635,-0.014658406661268827,-0.08725620390479573,-0.045743496450154617,-0.046346483529823734,-0.037767263782555745,-0.09753527951392607,-0.038352581656524096,-0.1488486443094627,-0.021325572942646868,-0.10164634390398357
IRF3,0.17459944960134496,0.06802003253364762,-0.0035803579948250233,0.06778777847713416,0.010416494122864838,0.026114145989826497,0.05200991377701123,0.01759199280045796,-0.04997832813894443,0.004089313278628851,-0.2628732023694478,-0.15169426223668275,0.010948563289723762,0.06714344012528295,0.08490457437199109,0.08383493291283263,-0.014923837202339536,0.02253531384592998,0.024686128710656337,0.01238706938799896,-0.17069682297669211,0.04567147194964409,0.01627854164248507,0.009188224070969225,0.11058941841375748,0.03750160491869962,-0.07880634266120866,0.039885809684784064,0.1269015219878892
USF1,-0.16118234936824524,-0.05366298814905647,-0.06139076246832045,-0.05368175889120098,-0.015106766862916385,-0.04097236428664847,-0.03556413161800917,-0.0239131090907392,-0.028169842762484083,-0.027668227718266422,-0.04197482342642252,-0.006264102964931205,-0.008131512631332485,-0.11847297761865674,-0.022430837876804926,0.031100342356585705,-0.03500282989674548,-0.07659173702898946,-0.023991570225348664,-0.012881246740144146,-0.027677669528401623,-0.03402878583319801,-0.035469654237677485,-0.03144586810667223,-0.08427384517431134,-0.041155030202981314,-0.0035952493082505527,-0.02726728872266064,-0.054696793286419305
FOSL2,-0.13924742246415375,-0.037849878587842105,-0.10229235205085929,-0.0429486462639784,-0.016431170209162255,-0.044452644658021415,-0.02315620604349078,-0.025090542443504144,-0.07224012913573033,-0.040875767979626255,-0.2227932848295197,-0.10945616557538235,-0.0013349329298404098,-0.10975532334619853,-0.0014814075411152814,0.08183426116108679,-0.0624923151582635,-0.08835906520300586,-0.022636470322298086,-0.011859821326741276,-0.15650384556843724,-0.022473798013857314,-0.04432982956909816,-0.03882301183005265,-0.061101411073334555,-0.037541767400932874,-0.03010484928874006,-0.01563662683218448,0.016717023402057624
SMAD3,-0.1415117496794438,-0.022159505510232207,-0.09212957131300849,-0.06942329783063948,-0.010725266248900954,-0.02801705551203736,-0.027683586000566,-0.011926603825957914,0.024974499566157944,-0.007042112219451433,0.030485867039666305,0.13932164362863575,-0.006569183263241888,-0.05604384248105792,-0.061567734374628744,-0.012880010894153084,-0.0011405071775552262,-0.07860293449193424,-0.012747206570076136,-0.015349366853382064,0.14698591457949625,-0.060254919992850466,-0.025998337820941735,-0.01244025201919361,-0.10816954464939689,-0.022390168687384724,-0.0791768860591788,-0.03877792999055048,-0.12003479161570327
SMAD4,0.0032151904181393653,0.06203494100332143,0.07670111766191043,0.014054506563030906,0.0029085971096194773,0.0004797642641520482,0.033513913795361464,0.00871148043152733,-0.008078720124004212,-0.00020049246486696502,0.015510432953660233,-0.01240992630641225,-0.003360398094775546,-0.030242345739940602,0.06788052622476798,0.1432068547178659,0.01708809518224274,-0.06397970533784361,0.018494755346043227,0.003153180378910932,-0.005702908069975805,0.02317237508067732,0.012438927451619633,-0.0005662811897050767,0.037263247639383885,0.018705389848705265,0.02248683052686195,0.0007815034857930188,0.1244934334485993
ESR2,0.1730634234960093,0.12715246018245224,0.14016219185928816,0.06665907707268114,0.0205417906086486,0.05004110022469409,0.0630200809224436,0.0359915341239664,0.04524217733321166,0.037911663346216144,0.13740648600361507,0.04570267886491143,0.002001866286879624,0.10811803559111416,0.07483646757285266,0.027545024735178995,0.06906950904076475,0.045575989479151195,0.041697484091001415,0.017872991118745914,0.08054451946010263,0.056725260017270664,0.055074111064975416,0.038695349289756056,0.12735685721581366,0.06083505906531783,0.027043286373568606,0.030479103612164125,0.13984395261024904
NR4A1,0.01343775887768355,-0.007312892395021315,0.05870487680354085,-0.001231003443960059,0.006392543864342479,0.015098549336915476,0.004343479173756435,0.005485001464470764,0.055906893376290324,0.022760952348099616,0.3493850057006668,0.1293412197322911,-0.014577292655046219,-0.03238981733136573,0.037714565407750776,-0.007874246713751094,0.061684174952344684,0.0034183447908456,0.009334572817337438,0.006348499365727102,0.14515355377998423,0.029893634821343502,0.028261387867585894,0.006757056297611918,-0.0016496822088402578,0.008603072114149159,0.06390489237131552,0.00042500488760852215,0.04735416044501119
CEBPD,-0.07844626015700229,-0.04894193244047824,-0.023258756151548998,-0.08403589710883178,-0.00479364615779931,-0.012535782529382927,-0.017239118626780757,-0.005605131858021991,0.04472367367958657,-0.002285404759120217,0.16253655534950368,0.1808605293873976,-0.004451574789636706,-0.047756687523308486,0.002430019558002323,0.02881294355191148,0.01509342800447162,-0.06952541080207718,-0.0052241393742009454,-0.0076385508357901515,0.14236291205665824,-0.01885732430516922,-0.011235268486283796,-0.004748939025620639,-0.08486145332749793,-0.009403033977687162,0.02346460021775755,-0.021528737474299314,0.07086681769020574
PRDM1,0.03548406318386728,-0.013641912465136803,0.002754144902090899,0.0021570163107717524,0.0019516654822756953,0.005922795878968096,-0.0009341089418445754,-0.0010977459871879753,-0.007355403619016256,0.004318327272214691,-0.015409837962554422,-0.010255224581171892,-0.00922167948027156,-0.029483842157845764,0.04740653560367222,-0.08640216494293745,0.0008578906781204756,0.018954911160568636,-0.0040433708896314815,0.006245149197358323,-0.05337512321553714,0.025000206409603733,0.0013811438229783062,-0.009342700074932353,0.026362719521641226,-0.004147946814420387,-0.08098665318165375,0.02315386711262213,0.032668854094530214
NFKB2,-0.21207180376951654,-0.04183779057138589,-0.08829532981006523,-0.08795407134860092,-0.019994179205082275,-0.049710430611697214,-0.06278596600381624,-0.03158251714736321,-0.041240199877900376,-0.042131275231723185,-0.12256865828405143,-0.025019551448237764,-0.007829286294475588,-0.12992859585323835,-0.033161779413756955,-0.10934442162684573,-0.06349248736410834,-0.04366649686836242,-0.04331498198092026,-0.013651448639859717,-0.10277147940274094,-0.03489331554233694,-0.05402315001613405,-0.038359419636800604,-0.07347261438182438,-0.06395624049989444,0.03264724620631012,-0.017348960626009047,-0.03993831057650673
ZFX,-0.1961294137204974,-0.11672289215483435,-0.07409907481012268,-0.08592997140441506,-0.01689514343691305,-0.04146473719439256,-0.061334065664075094,-0.03109042584237505,0.0018010902338515186,-0.023578997658036324,0.10784076843967817,0.06531021185267372,-0.01114639990870451,-0.10856673948098533,-0.06758252353890161,-0.08428831418597144,-0.021809410107494678,-0.0440055365843049,-0.038353558751012165,-0.013957977044792234,0.02613243656786833,-0.03766641884736308,-0.03896940785079796,-0.033182554473284435,-0.1311166200919208,-0.05419140835728919,0.008641750385719335,-0.028904009625131656,-0.06688046599412896
ATF6,0.17217803839456503,-0.03478001490357725,0.07244081121356534,0.0343627437240469,0.011152612480675513,0.032320307931515246,0.0082337448245338,0.014946479765441476,0.02135943686148764,0.016488347407075554,-0.02416892259846428,0.0003110718215323653,0.013786161325001213,0.08171967766749937,0.028617012925847726,0.004169850198916743,-0.007388849713120644,0.08593181105626434,0.0116913940940981,0.008159720056133472,0.0039508457755364525,0.012087013136422863,0.020287151297376366,0.029695016927325277,0.055915413190213537,0.020258894112857802,0.07385714666770667,0.01870854760025659,-0.008241478929655571
TAL1,-0.21144072534171054,-0.0952569113311041,-0.10355658776125344,-0.06861341901821981,-0.018702941517206008,-0.04846930854030931,-0.039644649086843314,-0.031141348075089528,-0.029797726633873773,-0.032090256870216674,0.00634807574673477,-0.01628036752460458,-0.004599051577571746,-0.0813071503372266,-0.08681787118454656,0.014582352213064382,-0.02637394082195024,-0.08299047697336326,-0.03137779873374138,-0.016080517855573257,-0.03780364035256005,-0.03751059077233287,-0.04273828862399798,-0.039090530077708824,-0.13810856645004155,-0.04213398777220349,-0.0358932146214281,-0.03285717814151542,-0.015430981997142452
BCL3,0.23468915524681971,0.03763522356444874,0.17016060239147135,0.090646622706512,0.017309375994066293,0.041758532163902934,0.05094171636083999,0.02815086128839628,-0.005401397709777802,0.015868587862936323,-0.08367700433891931,-0.1028495507019801,0.0198762607928583,0.09555652560529247,0.0903951233250912,0.18672930133086074,-0.0035321879020836396,0.061761677153160555,0.035647437299284365,0.014269848195724383,-0.06567695454600983,0.04134949087840454,0.040176499172925824,0.039141677601178676,0.13194797487450577,0.04761923183572823,0.1522484147636073,0.025468841166704958,0.09517993457537174
MYBL2,-0.1700136479688583,-0.10707035501620005,-0.1293636062529567,-0.05709966615788565,-0.019740171945482218,-0.04907068252431058,-0.04698314864168708,-0.03616915802653527,-0.07214716642185018,-0.0411088566147617,-0.18962446715397938,-0.11623166727752808,-0.0064555258363566265,-0.1065965939661621,-0.046542041674893155,-0.06594344730107864,-0.06416241349834101,-0.050382095991761106,-0.04166948986339729,-0.011811570550326101,-0.18893072526420004,-0.022548500605866186,-0.054570339918377335,-0.051532572893356894,-0.09682615482958778,-0.05496007101236439,-0.10847509389304556,-0.007178756746716803,-0.019080272125410424
RUNX1,-0.1527659090331594,-0.09515586486625699,-0.05330996198972667,-0.021992262771030287,-0.009630525432197739,-0.02812267044060541,-0.01746660448986434,-0.021496688095389082,0.013285363209777397,-0.0036992552110419034,0.3194876635258617,0.053833518306631994,-0.015218115391353962,-0.09025575497815758,-0.05997855791133811,0.09936390107564518,0.03870827811236821,-0.07961286776432638,-0.010386386393954557,-0.009518290350104834,0.10477320909289078,-0.012163021836914865,-0.0043975040724510426,-0.026899247138787184,-0.130198635273849,-0.02016563601677323,0.00840485255357616,-0.038164405578962425,-0.03537927764453409
